Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
11;M;2007;Elyas;11
5;F;2007;Emi;5
6;M;2007;Emil;6
10;F;2007;Émilie;10
6;M;2007;Enguerrand;6
6;F;2007;Fatouma;6
5;F;2007;Haya;5
78;F;2007;Héloïse;78
9;F;2007;Hermine;9
15;F;2007;Isabelle;15
10;M;2007;Jack;10
7;F;2007;Jenna;7
9;F;2007;Joyce;9
13;M;2007;Justin;13
44;M;2007;Kevin;44
5;F;2007;Leana;5
22;F;2007;Lena;22
6;F;2007;Léopoldine;6
14;F;2007;Maïmouna;14
8;F;2007;Malak;8
30;M;2007;Mamadou;30
25;F;2007;Marine;25
7;M;2007;Marko;7
8;F;2007;Marthe;8
11;M;2007;Matisse;11
38;M;2007;Mattéo;38
80;M;2007;Maxence;80
46;F;2007;Mélissa;46
12;M;2007;Merlin;12
35;F;2007;Mila;35
7;M;2007;Nabil;7
9;M;2007;Naïm;9
10;F;2007;Natacha;10
11;F;2007;Ornella;11
13;F;2007;Oumou;13
105;F;2007;Pauline;105
23;M;2007;Rafaël;23
16;M;2007;Raphael;16
6;F;2007;Rébecca;6
90;M;2007;Romain;90
5;F;2007;Sarra;5
7;M;2007;Sékou;7
7;F;2007;Sienna;7
98;M;2007;Simon;98
5;M;2007;Sofian;5
5;M;2007;Sören;5
5;F;2007;Tamara;5
10;F;2007;Thalia;10
13;F;2007;Théa;13
29;M;2007;Théodore;29
14;M;2007;Théotime;14
6;F;2007;Valérie;6
7;M;2007;Yacouba;7
5;F;2007;Yaëlle;5
5;M;2007;Yoël;5
78;F;2008;Adèle;78
7;F;2008;Adja;7
85;F;2008;Agathe;85
33;M;2008;Ali;33
29;M;2008;Ambroise;29
24;M;2008;Amir;24
13;F;2008;Anastasia;13
6;M;2008;Andrei;6
10;F;2008;Anouck;10
70;F;2008;Ava;70
18;M;2008;Bakary;18
18;F;2008;Candice;18
18;M;2008;Cédric;18
21;M;2008;César;21
15;M;2008;Charlie;15
20;F;2008;Charlie;35
270;F;2008;Chloé;270
22;M;2008;Djibril;22
5;M;2008;Elia;5
47;F;2008;Eloïse;47
19;M;2008;Elyes;19
25;M;2008;Eric;25
40;M;2008;Esteban;40
10;M;2008;Fabien;10
5;F;2008;Fatimata;5
13;M;2008;Gaston;13
23;F;2008;Hawa;23
10;M;2008;Justin;10
5;M;2008;Kenji;5
8;M;2008;Laurent;8
126;M;2008;Léo;126
9;F;2008;Lucia;9
60;F;2008;Luna;60
7;F;2008;Lyne;7
9;F;2008;Maélys;9
57;F;2008;Maëlys;57
23;F;2008;Manel;23
71;F;2008;Margot;71
15;M;2008;Marin;15
6;F;2008;Mathilda;6
26;F;2008;Maud;26
18;M;2008;Melvin;18
45;M;2008;Milo;45
144;M;2008;Mohamed;144
5;F;2008;Monique;5
9;M;2008;Morgan;9
5;M;2008;Muhammad;5
10;F;2008;Natacha;10
119;M;2008;Noah;119
78;M;2008;Noé;78
9;F;2008;Noor;9
13;F;2008;Paola;13
7;F;2008;Paula;7
6;M;2008;Pierre-Alexandre;6
7;F;2008;Rahma;7
76;F;2008;Salomé;76
8;F;2008;Shanna;8
81;M;2008;Théo;81
5;M;2008;Uriel;5
10;F;2008;Vanessa;10
10;M;2008;Vladimir;10
7;M;2008;Zadig;7
22;M;2009;Alban;22
6;M;2009;Alphonse;6
9;M;2009;Amadou;9
20;F;2009;Amira;20
6;F;2009;Anouck;6
33;M;2009;Arsène;33
8;M;2009;Avi;8
5;F;2009;Billie;5
8;M;2009;Christophe;8
10;M;2009;Cyril;10
7;F;2009;Dahlia;7
20;M;2009;Dan;20
13;M;2009;Elijah;13
11;F;2009;Émilie;11
5;M;2009;Éthan;5
6;F;2009;Evy;6
22;F;2009;Farah;22
21;F;2009;Flora;21
6;F;2009;Gabriela;6
11;F;2009;Gabriella;11
13;M;2009;Gaston;13
13;M;2009;Ilyès;13
5;F;2009;Irina;5
8;F;2009;Isis;8
11;M;2009;Ismaïl;11
5;M;2009;Israel;5
17;M;2009;Ivan;17
6;F;2009;Joanne;6
7;F;2009;Johanna;7
6;M;2009;Kenzi;6
24;M;2009;Kenzo;24
179;F;2009;Léa;179
7;M;2009;Leny;7
37;F;2009;Lise;37
46;M;2009;Lucien;46
12;F;2009;Ludivine;12
9;M;2009;Marc-Antoine;9
8;F;2009;Marjane;8
43;M;2009;Mathéo;43
18;F;2009;Mélanie;18
17;M;2009;Mohammed;17
5;M;2009;Nathaël;5
83;M;2009;Romain;83
22;F;2009;Rosalie;22
11;M;2009;Samba;11
5;F;2009;Sarra;5
7;F;2009;Shaïna;7
19;F;2009;Sirine;19
8;F;2009;Soraya;8
32;M;2009;Vincent;32
6;F;2009;Yamina;6
5;M;2009;Yolan;5
5;F;2010;Aglaé;5
10;F;2010;Aïda;10
19;M;2010;Aksel;19
12;M;2010;Andréa;12
6;M;2010;Aristide;6
77;F;2010;Ava;77
12;M;2010;Aylan;12
12;M;2010;Benoît;12
5;F;2010;Béryl;5
6;M;2010;Brieuc;6
5;M;2010;Bryan;5
6;F;2010;Cassiopée;6
8;F;2010;Christine;8
27;F;2010;Colombe;27
6;F;2010;Daria;6
75;F;2010;Diane;75
6;F;2010;Djénéba;6
5;M;2010;Edward;5
9;F;2010;Eléna;9
6;M;2010;Élie;6
32;M;2010;Erwan;32
25;F;2010;Giulia;25
27;F;2010;Hanaé;27
5;F;2010;Hélèna;5
12;M;2010;Ilyas;12
26;F;2010;Isaure;26
8;M;2010;Jayson;8
5;F;2010;Kadidia;5
44;M;2010;Lenny;44
11;M;2010;Leny;11
123;M;2010;Léo;123
55;M;2010;Léonard;55
5;F;2010;Levana;5
19;F;2010;Lili;19
19;F;2010;Livia;19
10;M;2010;Lou;10
38;F;2010;Lucile;38
8;F;2010;Maëva;8
7;M;2010;Malek;7
101;F;2010;Marie;101
7;F;2010;Marylou;7
43;M;2010;Mathéo;43
8;M;2010;Matias;8
5;F;2010;Matilde;5
8;M;2010;Matthias;8
58;M;2010;Matthieu;58
12;F;2010;Mellina;12
7;F;2010;Moïra;7
178;M;2010;Nathan;178
10;F;2010;Neïla;10
112;F;2010;Nina;112
23;F;2010;Nora;23
5;F;2010;Odélia;5
9;F;2010;Ornella;9
25;F;2010;Pénélope;25
16;F;2010;Rania;16
22;F;2010;Rebecca;22
5;M;2010;Richard;5
5;F;2010;Siham;5
6;M;2010;Sohan;6
11;F;2010;Talia;11
13;F;2010;Tania;13
7;F;2010;Tasnim;7
9;F;2010;Thelma;9
68;M;2010;Tristan;68
22;M;2010;Vincent;22
10;F;2010;Viviane;10
16;M;2010;Yann;16
5;F;2011;Aissatou;5
50;M;2011;Amine;50
39;M;2011;Armand;39
11;F;2011;Asma;11
6;F;2011;Ayline;6
11;F;2011;Dalia;11
31;M;2011;Diego;31
42;M;2011;Edouard;42
6;M;2011;El;6
65;M;2011;Elias;65
20;F;2011;Elina;20
5;F;2011;Elissa;5
10;F;2011;Eulalie;10
12;F;2011;Fleur;12
11;F;2011;Gabriela;11
9;F;2011;Grace;9
21;F;2011;Hannah;21
6;M;2011;Jimmy;6
19;M;2011;Kenzo;19
5;M;2011;Léandro;5
6;M;2011;Leny;6
50;M;2011;Léonard;50
8;F;2011;Leyna;8
64;M;2011;Lucien;64
12;M;2011;Mahamadou;12
10;F;2011;Mahaut;10
8;M;2011;Mahé;8
5;M;2011;Mamoudou;5
8;M;2011;Marlon;8
96;M;2011;Maxence;96
6;F;2011;May;6
9;M;2011;Melvin;9
16;M;2011;Michel;16
20;M;2011;Nael;20
7;F;2011;Natalia;7
12;F;2011;Nawel;12
13;M;2011;Niels;13
5;M;2011;Nouha;5
43;F;2011;Océane;43
80;M;2011;Pierre;80
5;M;2011;Prosper;5
5;F;2011;Prudence;5
23;F;2011;Rachel;23
42;M;2011;Rafael;42
8;M;2011;Raoul;8
19;F;2011;Raphaëlle;19
5;M;2011;Reda;5
111;F;2011;Romane;111
12;F;2011;Shana;12
5;M;2011;Shayan;5
6;F;2011;Shérine;6
8;F;2011;Sidonie;8
44;M;2011;Solal;44
15;F;2011;Tara;15
5;M;2011;Térence;5
10;M;2011;Thibaut;10
24;M;2011;Tiago;24
72;F;2004;Agathe;72
16;F;2004;Albane;16
7;M;2004;Alec;7
12;M;2004;Amadou;12
74;F;2004;Ambre;74
24;F;2004;Anastasia;24
7;F;2004;Anya;7
7;M;2004;Ben;7
6;M;2004;Brayan;6
32;M;2004;Camille;32
21;M;2004;Cédric;21
7;F;2004;Cindy;7
194;F;2004;Clara;194
30;M;2004;Damien;30
8;M;2004;Elliott;8
14;M;2004;Elouan;14
5;F;2004;Émeline;5
10;F;2004;Emmy;10
7;M;2004;Enguerrand;7
13;M;2004;Ewen;13
24;F;2004;Flora;24
11;M;2004;Frédéric;11
7;M;2004;Geoffrey;7
5;F;2004;Hadja;5
31;M;2004;Henri;31
5;F;2004;Ikrame;5
41;M;2004;Ilan;41
12;M;2004;Ilies;12
14;M;2004;Jacques;14
5;M;2004;Karamba;5
10;F;2004;Keren;10
6;F;2004;Khady;6
19;F;2004;Lilia;19
6;M;2004;Lirone;6
6;F;2004;Liza;6
10;M;2004;Loïs;10
41;F;2004;Maëlys;41
5;F;2004;Malena;5
42;F;2004;Marion;42
8;M;2004;Matisse;8
47;M;2004;Max;47
219;M;2004;Maxime;219
18;F;2004;Maylis;18
5;M;2004;Natan;5
6;F;2004;Nayla;6
20;M;2004;Nino;20
10;F;2004;Orlane;10
14;M;2004;Oumar;14
133;M;2004;Pierre;133
17;F;2004;Prune;17
5;F;2004;Rana;5
6;M;2004;Reda;6
7;M;2004;Siméon;7
6;M;2004;Tao;6
24;F;2004;Thaïs;24
9;F;2004;Tiffany;9
5;F;2004;Tina;5
45;M;2004;Ulysse;45
20;M;2004;Virgile;20
8;M;2004;Youcef;8
5;M;2005;Alessandro;5
55;F;2005;Alexandra;55
18;F;2005;Aliénor;18
13;M;2005;André;13
11;M;2005;Andy;11
12;M;2005;Auguste;12
102;M;2005;Axel;102
19;M;2005;Balthazar;19
6;F;2005;Calista;6
27;F;2005;Caroline;27
15;F;2005;Chaïma;15
39;F;2005;Claire;39
17;M;2005;Clovis;17
13;F;2005;Delphine;13
5;M;2005;Dominique;5
9;F;2005;Eglantine;9
38;M;2005;Evan;38
36;F;2005;Fanny;36
9;F;2005;Fleur;9
8;F;2005;Gaëlle;8
6;F;2005;Hiba;6
7;M;2005;Ian;7
15;M;2005;Idriss;15
6;M;2005;Jacob;6
179;F;2005;Jeanne;179
6;M;2005;Jeremy;6
6;M;2005;Josué;6
83;F;2005;Laura;83
5;M;2005;Leonardo;5
8;M;2005;Lou;8
58;F;2005;Margot;58
88;M;2005;Maxence;88
9;M;2005;Mohamed-Amine;9
36;F;2005;Morgane;36
5;M;2005;Muhammad;5
5;F;2005;Narimane;5
5;F;2005;Neïla;5
9;F;2005;Orlane;9
21;F;2005;Pénélope;21
34;F;2005;Philippine;34
10;M;2005;Rami;10
8;M;2005;Ramy;8
7;F;2005;Rébecca;7
12;M;2005;Robinson;12
221;F;2005;Sarah;221
7;F;2005;Shaïma;7
5;M;2005;Shayan;5
21;F;2005;Sophia;21
41;F;2005;Sophie;41
6;M;2005;Térence;6
20;F;2005;Tess;20
23;M;2005;Théodore;23
45;M;2005;Ulysse;45
78;F;2005;Valentine;78
5;F;2005;Viviane;5
20;M;2005;Walid;20
7;M;2005;Yohann;7
5;F;2005;Zahra;5
17;M;2005;Zakaria;17
66;M;2006;Aaron;66
29;F;2006;Aïcha;29
6;M;2006;Aksel;6
6;F;2006;Aleksandra;6
5;M;2006;Anaël;5
7;F;2006;Angélique;7
13;F;2006;Anissa;13
17;M;2006;Ariel;17
21;F;2006;Awa;21
8;F;2006;Charlène;8
7;F;2006;Charlie;13
17;F;2006;Coline;17
5;F;2006;Dado;5
5;F;2006;Eileen;5
9;F;2006;Emeline;9
18;F;2006;Émilie;18
5;M;2006;Fabien;5
8;M;2006;Flavio;8
11;M;2006;Franck;11
12;M;2006;Frédéric;12
48;M;2006;Gabin;48
285;M;2006;Gabriel;285
6;M;2006;Harold;6
6;M;2006;Harouna;6
9;F;2006;Haya;9
5;F;2006;India;5
5;F;2006;Jihane;5
7;F;2013;Arielle;7
67;F;2013;Aya;67
5;F;2013;Ayla;5
7;F;2013;Baya;7
14;F;2013;Carmen;14
8;F;2013;Cléa;8
5;M;2013;Dayan;5
38;M;2013;Diego;38
39;M;2013;Edouard;39
14;F;2013;Eléa;14
13;F;2013;Eline;13
81;M;2013;Eliott;81
32;F;2013;Eloïse;32
20;M;2013;Etienne;20
8;M;2013;Gaëtan;8
7;M;2013;Gaspar;7
23;M;2013;Georges;23
22;F;2013;Hélène;22
27;F;2013;Hortense;27
69;M;2013;Ibrahim;69
6;F;2013;Ilana;6
201;F;2013;Inès;201
5;M;2013;Islem;5
17;M;2013;Ivan;17
9;M;2013;Jérémy;9
8;F;2013;Joy;8
40;M;2013;Julien;40
8;F;2013;Kelya;8
36;F;2013;Kenza;36
11;M;2013;Kévin;11
143;M;2013;Léo;143
85;F;2013;Léonie;85
6;F;2013;Lili;6
5;F;2013;Linoy;5
6;F;2013;Ludivine;6
9;M;2013;Luis;9
9;F;2013;Lyana;9
9;M;2013;Lysandre;9
34;F;2013;Maëlle;34
5;F;2013;Maëva;5
10;M;2013;Mahé;10
39;M;2013;Marc;39
7;F;2013;Marina;7
6;M;2013;Marwane;6
11;F;2013;Meriem;11
31;M;2013;Milo;31
6;F;2013;Nelia;6
221;M;2013;Paul;221
15;F;2013;Pia;15
6;M;2013;Ramy;6
28;F;2013;Raphaëlle;28
32;M;2013;Roméo;32
10;M;2013;Siméon;10
9;F;2013;Solveig;9
19;F;2013;Syrine;19
11;F;2013;Tali;11
9;F;2013;Tasnime;9
6;F;2013;Tesnim;6
42;F;2013;Violette;42
7;M;2013;Wissem;7
6;M;2013;Yossef;6
5;F;2013;Youna;5
7;M;2013;Younès;7
14;M;2013;Youssouf;14
13;F;2013;Ysée;13
24;F;2013;Zélie;24
10;F;2014;Aïssata;10
5;M;2014;Alain;5
49;F;2014;Alicia;49
23;F;2014;Aliya;23
10;F;2014;Amel;10
19;F;2014;Amira;19
51;M;2014;Auguste;51
126;M;2014;Augustin;126
8;M;2014;Bakary;8
7;F;2014;Bouchra;7
6;F;2014;Chahinez;6
125;F;2014;Charlotte;125
10;M;2014;Chris;10
5;M;2014;Ely;5
10;F;2014;Ema;10
5;F;2014;Emmie;5
12;F;2014;Enora;12
5;M;2014;Fallou;5
61;M;2014;Félix;61
8;M;2014;Gianni;8
14;F;2014;Gloria;14
5;F;2014;Goundo;5
15;M;2014;Jad;15
5;M;2014;Jassem;5
14;M;2014;Jayden;14
15;M;2014;Johan;15
46;M;2014;Joshua;46
6;M;2014;Kays;6
5;F;2014;Kimia;5
30;F;2014;Lilia;30
14;F;2014;Lilou;14
9;F;2014;Liora;9
6;M;2014;Loan;6
62;F;2014;Lola;62
10;F;2014;Louane;10
67;M;2014;Maël;67
31;F;2014;Maëlle;31
9;M;2014;Mahdi;9
16;M;2014;Mahé;16
46;F;2014;Mariam;46
20;F;2014;Mariama;20
7;F;2014;Marine;7
10;M;2014;Mateo;10
31;M;2014;Mathéo;31
21;M;2014;Matteo;21
6;F;2014;Mayline;6
7;M;2014;Melchior;7
25;F;2014;Mya;25
5;F;2014;Naila;5
18;F;2014;Naïla;18
16;F;2014;Nayla;16
9;F;2014;Nine;9
98;F;2014;Olivia;98
13;F;2014;Oumou;13
28;F;2014;Paloma;28
5;M;2014;Ron;5
19;F;2014;Solène;19
14;F;2014;Soumaya;14
7;F;2014;Suzie;7
6;M;2014;Swan;6
7;F;2014;Tara;7
6;F;2014;Théodora;6
48;M;2014;Youssef;48
8;M;2014;Zakarya;8
8;M;2014;Ziyad;8
5;F;2014;Zoey;5
5;M;2015;Adame;5
9;M;2015;Alassane;9
8;F;2015;Ania;8
166;M;2015;Antoine;166
5;M;2015;Aydan;5
5;F;2015;Balkis;5
5;M;2015;Brayan;5
15;F;2015;Camélia;15
85;M;2015;Camille;85
9;M;2015;Carl;9
6;M;2015;Chmouel;6
19;F;2015;Colette;19
5;F;2015;Elie;36
6;F;2015;Elissa;6
73;F;2015;Elsa;73
12;F;2015;Elyssa;12
16;M;2015;Etienne;16
6;F;2015;Fatim;6
11;M;2015;Hassan;11
7;M;2015;Hedi;7
25;M;2015;Hippolyte;25
22;M;2015;Ibrahima;22
141;F;2015;Lina;141
24;F;2015;Maëlle;24
122;M;2015;Martin;122
6;F;2015;Maxine;6
11;F;2015;Maylis;11
8;F;2015;Melina;8
27;F;2015;Mélissa;27
6;F;2015;Naelle;6
5;F;2015;Naïa;5
14;F;2015;Ninon;14
5;F;2015;Noélia;5
21;F;2015;Olympe;21
14;M;2015;Oumar;14
29;F;2015;Pia;29
7;M;2015;Richard;7
6;M;2015;Ron;6
14;F;2015;Rosalie;14
6;F;2015;Saja;6
12;M;2015;Sandro;12
33;F;2015;Sirine;33
17;M;2015;Swann;17
6;F;2015;Tal;6
134;F;2015;Victoria;134
19;M;2015;Yann;19
6;F;2015;Zoe;6
15;M;2016;Adel;15
17;F;2016;Adélaïde;17
5;M;2016;Ahmad;5
6;M;2016;Aïssa;6
5;F;2016;Aleksandra;5
7;M;2016;Alexander;7
27;M;2016;Amaury;27
15;F;2016;Amélie;15
5;M;2016;Anass;5
14;F;2016;Angèle;14
6;M;2016;Artus;6
5;F;2016;Audrey;5
21;F;2016;Bianca;21
7;F;2016;Binta;7
5;F;2016;Camilia;5
21;F;2016;Claire;21
15;F;2016;Clotilde;15
38;F;2016;Daphné;38
25;M;2016;Djibril;25
8;F;2016;Élina;8
13;F;2016;Eline;13
24;F;2016;Émilie;24
5;M;2016;Ephraïm;5
20;F;2016;Estelle;20
46;F;2016;Fatima;46
61;F;2016;Fatoumata;61
8;M;2016;Giacomo;8
6;F;2016;Haby;6
13;F;2016;Halima;13
8;M;2016;Hamidou;8
31;M;2016;Hamza;31
5;M;2016;Haron;5
55;M;2016;Hector;55
10;F;2016;Jennah;10
12;M;2016;Joud;12
27;F;2016;Justine;27
7;F;2016;Kadidja;7
10;M;2016;Kassim;10
5;M;2016;Kays;5
129;M;2016;Liam;129
6;M;2016;Lou;6
59;M;2016;Lucien;59
22;F;2016;Mahaut;22
5;F;2016;Maïwenn;5
6;F;2016;Malia;6
11;M;2016;Maxim;11
11;M;2016;Milhan;11
6;M;2016;Mylan;6
9;F;2016;Nayla;9
6;F;2016;Olympia;6
8;F;2016;Ophélie;8
7;M;2016;Oren;7
6;F;2016;Philippa;6
29;M;2016;Romain;29
6;M;2016;Sebastian;6
13;F;2016;Soumaya;13
7;F;2016;Swann;24
8;M;2016;Téo;8
57;M;2016;Théo;57
92;F;2016;Victoire;92
7;M;2016;Ziad;7
15;M;2017;Abdoul;15
51;M;2017;Achille;51
6;F;2017;Aisha;6
9;M;2017;Alan;9
15;M;2017;Alix;15
6;M;2017;Amaël;6
7;F;2017;Angela;7
10;F;2017;Antonia;10
8;M;2017;Aristide;8
57;F;2017;Charlie;84
6;F;2017;Chayma;6
5;F;2017;Ciara;5
8;M;2017;Colin;8
7;M;2017;Constant;7
5;M;2017;Dani;5
5;F;2017;Délya;5
5;F;2017;Dieynaba;5
6;M;2017;Eddy;6
95;M;2017;Eliott;95
35;F;2017;Fatima;35
7;F;2017;France;7
5;F;2017;Giuliana;5
5;M;2017;Guilhem;5
12;F;2017;Hanaé;12
47;M;2017;Henri;47
163;F;2017;Inès;163
5;M;2017;Ishak;5
5;F;2017;Janelle;5
13;M;2017;Kamil;13
23;F;2017;Khadija;23
5;M;2017;Leon;5
14;F;2017;Lia;14
8;F;2017;Lilou;8
6;F;2017;Liza;6
11;M;2017;Loïc;11
9;M;2017;Malick;9
8;F;2017;Mariame;8
6;M;2017;Merlin;6
10;F;2017;Myla;10
7;F;2017;Naïa;7
13;F;2017;Neïla;13
10;F;2017;Ora;10
5;F;2017;Purity;5
144;F;2017;Rose;144
159;F;2017;Sarah;159
5;M;2017;Sékou;5
5;F;2017;Tehila;5
5;M;2017;Thibaut;5
7;F;2017;Tiana;7
15;M;2017;Timothé;15
6;M;2017;Vasco;6
15;F;2017;Yuna;15
5;M;2018;Aden;5
30;F;2018;Albane;30
7;M;2018;Alpha;7
9;M;2018;Amar;9
5;F;2018;Anais;5
11;F;2018;Andrea;61
20;F;2018;Ariane;20
6;F;2018;Ayah;6
153;F;2018;Charlotte;153
6;M;2018;Charly;6
25;M;2018;Corentin;25
7;M;2018;Dario;7
14;F;2018;Eléa;14
5;F;2018;Éléanore;5
5;M;2018;Eli;5
5;F;2018;Élisabeth;5
37;F;2018;Élise;37
16;F;2018;Emmy;16
7;M;2018;Eyden;7
28;F;2018;Fatima;28
70;M;2018;Félix;70
30;M;2018;Hadrien;30
9;M;2018;Hélios;9
93;M;2018;Ismaël;93
7;M;2018;Jalil;7
187;F;2018;Jeanne;187
19;M;2018;Julien;19
6;M;2018;Karl;6
8;M;2018;Kassim;8
16;F;2018;Kenza;16
17;F;2018;Khadija;17
5;M;2018;Léandro;5
62;F;2018;Léna;62
5;M;2018;Leyth;5
34;F;2018;Lily;34
14;F;2018;Liora;14
226;F;2018;Louise;226
27;F;2018;Lyna;27
12;F;2018;Mélia;12
21;F;2018;Mya;21
17;M;2018;Nahel;17
20;F;2018;Ninon;20
6;F;2018;Noélie;6
20;F;2018;Norah;20
9;F;2018;Olga;9
5;F;2018;Oriane;5
6;M;2018;Pierre-Louis;6
6;M;2018;Racim;6
5;F;2018;Rime;5
46;M;2018;Robin;46
17;M;2018;Romain;17
5;F;2018;Saly;5
8;F;2018;Sira;8
7;F;2018;Solène;7
36;F;2018;Thaïs;36
7;M;2018;Vasco;7
26;M;2018;Yassine;26
10;F;2018;Zaynab;10
152;F;2019;Alma;152
141;M;2019;Lucas;141
114;M;2019;Liam;114
105;M;2019;Auguste;105
87;F;2019;Camille;87
78;M;2019;Léonard;78
65;F;2019;Inaya;65
61;M;2019;David;61
60;F;2019;Garance;60
58;M;2019;Marin;58
55;F;2019;Aminata;55
53;M;2019;Nolan;53
52;F;2019;Anouk;52
40;M;2019;Aylan;40
37;M;2019;Balthazar;37
37;F;2019;Lise;37
36;M;2019;Noam;36
36;F;2019;Lily;36
35;M;2019;Wassim;35
32;M;2019;Noham;32
29;F;2019;Fanta;29
29;F;2019;Naomi;29
28;M;2019;Max;28
28;F;2019;Lilia;28
28;F;2019;Nelya;28
26;M;2019;Lyam;26
24;M;2019;Tiago;24
19;M;2019;Adrian;19
15;M;2019;Melchior;15
14;M;2019;Dorian;14
14;M;2019;Etienne;14
14;M;2019;Julien;14
14;F;2019;Ayline;14
13;M;2019;Alessandro;13
13;M;2019;Aristide;13
13;M;2019;Eyden;13
13;M;2019;Loïc;13
13;F;2019;Assa;13
13;F;2019;Liyah;13
13;F;2019;Sana;13
12;M;2019;Ahmad;12
12;F;2019;Aïda;12
12;F;2019;Eugénie;12
12;F;2019;Marilou;12
11;M;2019;Wael;11
11;F;2019;Fleur;11
10;M;2019;Adil;10
10;M;2019;Ariel;10
10;F;2019;Naomie;10
9;M;2019;Ben;9
9;M;2019;Mendel;9
9;F;2019;Anissa;9
9;F;2019;Flora;9
9;F;2019;Liana;9
9;F;2019;Malika;9
8;M;2019;Arthus;8
8;M;2019;Romeo;8
8;M;2011;Yannis;8
6;F;2011;Yasmina;6
9;M;2011;Yoann;9
7;M;2011;Yossef;7
92;M;2012;Aaron;92
24;F;2012;Angèle;24
10;F;2012;Ariane;10
42;M;2012;Armand;42
70;M;2012;Axel;70
14;F;2012;Axelle;14
12;M;2012;Balthazar;12
8;M;2012;Bruno;8
17;F;2012;Carla;17
8;M;2012;Célian;8
6;F;2012;Charlène;6
6;M;2012;Christopher;6
12;M;2012;Colin;12
5;F;2012;Coralie;5
29;M;2012;Corentin;29
10;F;2012;Coumba;10
21;F;2012;Dina;21
5;F;2012;Djeneba;5
16;F;2012;Domitille;16
20;M;2012;Dorian;20
10;F;2012;Dounia;10
6;M;2012;Élie;6
6;F;2012;Eloane;6
7;M;2012;Emilio;7
5;F;2012;Enola;5
6;M;2012;Erwann;6
7;M;2012;Farès;7
5;F;2012;Fatim;5
5;M;2012;Federico;5
10;F;2012;Félicie;10
9;F;2012;Gaëlle;9
170;M;2012;Gaspard;170
31;F;2012;Hawa;31
10;M;2012;Ibrahima;10
21;M;2012;Ilyan;21
5;M;2012;Jibril;5
12;M;2012;Justin;12
7;F;2012;Ketsia;7
8;M;2012;Lassana;8
10;M;2012;Lazare;10
14;F;2012;Lilya;14
23;M;2012;Loïc;23
107;F;2012;Lucie;107
11;M;2012;Lukas;11
29;F;2012;Manel;29
5;F;2012;Marie-Lou;5
73;M;2012;Marius;73
7;M;2012;Marlon;7
6;M;2012;Marwane;6
177;M;2012;Maxime;177
15;F;2012;Melina;15
5;M;2012;Mouctar;5
37;F;2012;Naomi;37
137;M;2012;Nathan;137
16;M;2012;Niels;16
41;M;2012;Nolan;41
7;M;2012;Pharell;7
101;M;2012;Rayan;101
5;M;2012;Richard;5
38;F;2012;Roxane;38
16;M;2012;Sébastien;16
9;M;2012;Sékou;9
5;F;2012;Selena;5
10;M;2012;Selyan;10
25;F;2012;Sidonie;25
33;M;2012;Solal;33
7;F;2012;Solveig;7
5;M;2012;Swan;5
12;M;2012;Téo;12
8;F;2012;Tiana;8
89;F;2012;Victoire;89
12;M;2012;Younès;12
5;F;2013;Abigail;5
6;F;2013;Adame;6
31;M;2013;Ahmed;31
9;F;2013;Aline;9
9;F;2013;Amel;9
6;F;2013;Amelia;6
9;F;2013;Angela;9
9;F;2013;Angelina;9
9;M;2013;Angelo;9
7;M;2019;Calixte;7
7;M;2019;Tenzin;7
7;M;2019;Yassin;7
7;F;2019;Antonia;7
7;F;2019;Ashley;7
7;F;2019;Candice;7
6;M;2019;Jérémy;6
6;M;2019;Karl;6
6;F;2019;Cécile;6
6;F;2019;Djena;6
6;F;2019;Domitille;6
6;F;2019;Kadidja;6
6;F;2019;Loïs;6
6;F;2019;Niouma;6
6;F;2019;Perle;6
6;F;2019;Solange;6
5;M;2019;Anass;5
5;M;2019;Ouriel;5
5;F;2019;Ferima;5
5;F;2019;Samia;5
16;F;2013;Ariane;16
5;F;2013;Auriane;5
18;F;2013;Awa;18
10;M;2013;Ben;10
21;F;2013;Bintou;21
27;M;2013;Djibril;27
5;F;2013;Dune;5
6;M;2013;Édouard;6
55;F;2013;Elena;55
7;F;2013;Eliane;7
15;F;2013;Élise;15
21;M;2013;Elyas;21
7;F;2013;Ema;7
7;M;2013;Hakim;7
196;M;2013;Hugo;196
26;M;2013;Imran;26
16;M;2013;Jonathan;16
9;F;2013;June;9
6;F;2013;Kahina;6
11;F;2013;Lahna;11
6;F;2013;Leonor;6
8;F;2013;Lucy;8
14;F;2013;Lydia;14
5;F;2013;Maëlyne;5
94;M;2013;Martin;94
28;F;2013;Maryam;28
9;F;2013;Melina;9
6;F;2013;Meriam;6
8;M;2013;Mohamed-Amine;8
28;M;2013;Naïm;28
9;M;2013;Niels;9
36;F;2013;Noa;62
5;F;2013;Noélie;5
13;F;2013;Olympe;13
16;M;2013;Philippe;16
8;M;2013;Raoul;8
112;F;2013;Rose;112
5;M;2013;Saad;5
7;F;2013;Safa;7
10;M;2013;Salim;10
64;F;2013;Salomé;64
9;F;2013;Séléna;9
6;M;2013;Sohan;6
24;M;2013;Stanislas;24
12;F;2013;Talia;12
8;F;2013;Tania;8
10;F;2013;Tasnim;10
80;M;2013;Théo;80
39;M;2013;Tom;39
41;F;2013;Valentina;41
6;F;2013;Wendy;6
13;F;2013;Zahra;13
90;M;2014;Aaron;90
344;M;2014;Adam;344
